Token_Number,Speaker,Token,Pitch,Time,Style
30,9,dei6,138.89,358.1,connected
30,9,dei6,138.7,358.11,connected
30,9,dei6,138.26,358.12,connected
30,9,dei6,139.51,358.13,connected
30,9,dei6,141.4,358.14,connected
30,9,dei6,143.3,358.15,connected
30,9,dei6,146.34,358.16,connected
30,9,dei6,147.66,358.17,connected
30,9,dei6,148.7,358.18,connected
30,9,dei6,149.28,358.19,connected
30,9,dei6,148.76,358.2,connected
30,9,dei6,148.03,358.21,connected
30,9,dei6,146.85,358.22,connected
30,9,dei6,145.73,358.23,connected
30,9,dei6,144.11,358.24,connected
30,9,dei6,143.54,358.25,connected
30,9,dei6,161.51,358.26,connected
30,9,dei6,185.88,358.27,connected
30,9,dei6,199.06,358.28,connected
30,9,dei6,193.68,358.29,connected
30,9,dei6,215.88,358.3,connected
30,9,dei6,234.92,358.31,connected
30,9,dei6,201.66,358.32,connected
30,9,dei6,185.45,358.33,connected
30,9,dei6,181.75,358.34,connected
31,9,muŋ3,168.81,364.91,connected
31,9,muŋ3,172.89,364.92,connected
31,9,muŋ3,177.5,364.93,connected
31,9,muŋ3,184.16,364.94,connected
31,9,muŋ3,191.07,364.95,connected
31,9,muŋ3,196.26,364.96,connected
31,9,muŋ3,200.66,364.97,connected
31,9,muŋ3,204.45,364.98,connected
31,9,muŋ3,207.1,364.99,connected
31,9,muŋ3,208.77,365,connected
31,9,muŋ3,210.25,365.01,connected
31,9,muŋ3,212.85,365.02,connected
31,9,muŋ3,214.13,365.03,connected
31,9,muŋ3,214.56,365.04,connected
31,9,muŋ3,215.13,365.05,connected
31,9,muŋ3,215.21,365.06,connected
31,9,muŋ3,215.77,365.07,connected
31,9,muŋ3,215.31,365.08,connected
31,9,muŋ3,213.39,365.09,connected
31,9,muŋ3,209.68,365.1,connected
31,9,muŋ3,203.86,365.11,connected
31,9,muŋ3,195.36,365.12,connected
31,9,muŋ3,184.59,365.13,connected
32,9,gɔi1,209.91,378.03,connected
32,9,gɔi1,218.68,378.04,connected
32,9,gɔi1,220.22,378.05,connected
32,9,gɔi1,203.51,378.06,connected
32,9,gɔi1,186.56,378.07,connected
32,9,gɔi1,183.71,378.08,connected
32,9,gɔi1,184.03,378.09,connected
32,9,gɔi1,184.01,378.1,connected
32,9,gɔi1,184.03,378.11,connected
32,9,gɔi1,184.33,378.12,connected
32,9,gɔi1,185.11,378.13,connected
32,9,gɔi1,186.57,378.14,connected
32,9,gɔi1,187.78,378.15,connected
32,9,gɔi1,188.87,378.16,connected
32,9,gɔi1,190.41,378.17,connected
32,9,gɔi1,191.25,378.18,connected
32,9,gɔi1,191.92,378.19,connected
32,9,gɔi1,192.25,378.2,connected
32,9,gɔi1,191.88,378.21,connected
32,9,gɔi1,191.91,378.22,connected
32,9,gɔi1,193.69,378.23,connected
32,9,gɔi1,194.99,378.24,connected
32,9,gɔi1,192.82,378.25,connected
32,9,gɔi1,185.23,378.26,connected
33,9,daai2,190.53,391.48,connected
33,9,daai2,193.47,391.49,connected
33,9,daai2,150.84,391.5,connected
33,9,daai2,157.39,391.51,connected
33,9,daai2,158.21,391.52,connected
33,9,daai2,159.22,391.53,connected
33,9,daai2,161.19,391.54,connected
33,9,daai2,163.82,391.55,connected
33,9,daai2,165.93,391.56,connected
33,9,daai2,167.81,391.57,connected
33,9,daai2,169.23,391.58,connected
33,9,daai2,170.01,391.59,connected
33,9,daai2,170.47,391.6,connected
33,9,daai2,169.93,391.61,connected
33,9,daai2,168.29,391.62,connected
33,9,daai2,165.75,391.63,connected
33,9,daai2,162.28,391.64,connected
33,9,daai2,156.06,391.65,connected
33,9,daai2,144.18,391.66,connected
33,9,daai2,130.07,391.67,connected
33,9,daai2,123.27,391.68,connected
33,9,daai2,115.7,391.69,connected
34,9,diə1,138.98,402.34,connected
34,9,diə1,158.37,402.35,connected
34,9,diə1,165.32,402.36,connected
34,9,diə1,170,402.37,connected
34,9,diə1,175.49,402.38,connected
34,9,diə1,179.47,402.39,connected
34,9,diə1,183.11,402.4,connected
34,9,diə1,186.04,402.41,connected
34,9,diə1,188.75,402.42,connected
34,9,diə1,190.94,402.43,connected
34,9,diə1,192.78,402.44,connected
34,9,diə1,194.81,402.45,connected
34,9,diə1,197.62,402.46,connected
34,9,diə1,200.25,402.47,connected
34,9,diə1,202.51,402.48,connected
34,9,diə1,203.47,402.49,connected
34,9,diə1,204.29,402.5,connected
34,9,diə1,204.09,402.51,connected
34,9,diə1,201.12,402.52,connected
34,9,diə1,196.13,402.53,connected
35,9,yaŋ2,167.79,407.14,connected
35,9,yaŋ2,170.61,407.15,connected
35,9,yaŋ2,172.07,407.16,connected
35,9,yaŋ2,170.77,407.17,connected
35,9,yaŋ2,171.44,407.18,connected
35,9,yaŋ2,170.35,407.19,connected
35,9,yaŋ2,167.64,407.2,connected
35,9,yaŋ2,165.99,407.21,connected
35,9,yaŋ2,164.39,407.22,connected
35,9,yaŋ2,162.71,407.23,connected
35,9,yaŋ2,160.03,407.24,connected
35,9,yaŋ2,158.04,407.25,connected
35,9,yaŋ2,156.37,407.26,connected
35,9,yaŋ2,154.03,407.27,connected
35,9,yaŋ2,151.54,407.28,connected
35,9,yaŋ2,149.63,407.29,connected
35,9,yaŋ2,146.44,407.3,connected
35,9,yaŋ2,142.94,407.31,connected
35,9,yaŋ2,139.03,407.32,connected
35,9,yaŋ2,135.14,407.33,connected
35,9,yaŋ2,131.58,407.34,connected
35,9,yaŋ2,130.98,407.35,connected
36,9,mɛŋ1,246.75,411.98,connected
36,9,mɛŋ1,147.48,411.99,connected
36,9,mɛŋ1,137.51,412,connected
36,9,mɛŋ1,137.26,412.01,connected
36,9,mɛŋ1,153.4,412.02,connected
36,9,mɛŋ1,155.36,412.03,connected
36,9,mɛŋ1,158.13,412.04,connected
36,9,mɛŋ1,159.81,412.05,connected
36,9,mɛŋ1,160.37,412.06,connected
36,9,mɛŋ1,159.01,412.07,connected
36,9,mɛŋ1,156.31,412.08,connected
36,9,mɛŋ1,154.32,412.09,connected
36,9,mɛŋ1,152.81,412.1,connected
36,9,mɛŋ1,151.78,412.11,connected
36,9,mɛŋ1,150.77,412.12,connected
36,9,mɛŋ1,148.27,412.13,connected
36,9,mɛŋ1,147.8,412.14,connected
36,9,mɛŋ1,148.18,412.15,connected
36,9,mɛŋ1,146.31,412.16,connected
36,9,mɛŋ1,135.2,412.17,connected
36,9,mɛŋ1,136.92,412.18,connected
36,9,mɛŋ1,149.56,412.19,connected
36,9,mɛŋ1,154.84,412.2,connected
36,9,mɛŋ1,undefined,412.21,connected
37,9,biuŋ6,undefined,418.11,connected
37,9,biuŋ6,144.24,418.12,connected
37,9,biuŋ6,143.77,418.13,connected
37,9,biuŋ6,143.8,418.14,connected
37,9,biuŋ6,144.35,418.15,connected
37,9,biuŋ6,145.4,418.16,connected
37,9,biuŋ6,146.11,418.17,connected
37,9,biuŋ6,146.66,418.18,connected
37,9,biuŋ6,147.42,418.19,connected
37,9,biuŋ6,147.5,418.2,connected
37,9,biuŋ6,146.14,418.21,connected
37,9,biuŋ6,144.35,418.22,connected
37,9,biuŋ6,142.87,418.23,connected
37,9,biuŋ6,140.92,418.24,connected
37,9,biuŋ6,139.07,418.25,connected
37,9,biuŋ6,135.77,418.26,connected
37,9,biuŋ6,135.42,418.27,connected
37,9,biuŋ6,137.78,418.28,connected
37,9,biuŋ6,139.62,418.29,connected
37,9,biuŋ6,139.58,418.3,connected
37,9,biuŋ6,139.19,418.31,connected
37,9,biuŋ6,136.91,418.32,connected
37,9,biuŋ6,133.47,418.33,connected
37,9,biuŋ6,129.09,418.34,connected
38,9,ŋoŋ2,181.17,424.45,connected
38,9,ŋoŋ2,184.28,424.46,connected
38,9,ŋoŋ2,185.86,424.47,connected
38,9,ŋoŋ2,187.51,424.48,connected
38,9,ŋoŋ2,189.52,424.49,connected
38,9,ŋoŋ2,190.75,424.5,connected
38,9,ŋoŋ2,185.57,424.51,connected
38,9,ŋoŋ2,179.66,424.52,connected
38,9,ŋoŋ2,179.23,424.53,connected
38,9,ŋoŋ2,178.35,424.54,connected
38,9,ŋoŋ2,176.96,424.55,connected
38,9,ŋoŋ2,175.24,424.56,connected
38,9,ŋoŋ2,173.51,424.57,connected
38,9,ŋoŋ2,171.4,424.58,connected
38,9,ŋoŋ2,169.48,424.59,connected
38,9,ŋoŋ2,167.98,424.6,connected
38,9,ŋoŋ2,167.45,424.61,connected
38,9,ŋoŋ2,166.17,424.62,connected
38,9,ŋoŋ2,163.99,424.63,connected
38,9,ŋoŋ2,161.57,424.64,connected
38,9,ŋoŋ2,158.17,424.65,connected
38,9,ŋoŋ2,154.78,424.66,connected
38,9,ŋoŋ2,152.04,424.67,connected
38,9,ŋoŋ2,149.05,424.68,connected
38,9,ŋoŋ2,146.5,424.69,connected
38,9,ŋoŋ2,144.3,424.7,connected
38,9,ŋoŋ2,141.91,424.71,connected
38,9,ŋoŋ2,140.48,424.72,connected
39,9,lom6,undefined,430.3,connected
39,9,lom6,190.49,430.31,connected
39,9,lom6,176.46,430.32,connected
39,9,lom6,145.51,430.33,connected
39,9,lom6,142.93,430.34,connected
39,9,lom6,141.42,430.35,connected
39,9,lom6,143.1,430.36,connected
39,9,lom6,143.36,430.37,connected
39,9,lom6,141.67,430.38,connected
39,9,lom6,145.07,430.39,connected
39,9,lom6,148.37,430.4,connected
39,9,lom6,150.22,430.41,connected
39,9,lom6,151.1,430.42,connected
39,9,lom6,151.23,430.43,connected
39,9,lom6,151.28,430.44,connected
39,9,lom6,150.91,430.45,connected
39,9,lom6,150.07,430.46,connected
39,9,lom6,147.97,430.47,connected
39,9,lom6,146.01,430.48,connected
39,9,lom6,142.39,430.49,connected
39,9,lom6,143.23,430.5,connected
39,9,lom6,145.73,430.51,connected
39,9,lom6,146.48,430.52,connected
39,9,lom6,146.81,430.53,connected
39,9,lom6,146.34,430.54,connected
39,9,lom6,145.72,430.55,connected
39,9,lom6,143.87,430.56,connected
39,9,lom6,142.3,430.57,connected
39,9,lom6,140.68,430.58,connected
39,9,lom6,140.5,430.59,connected
39,9,lom6,140.78,430.6,connected
39,9,lom6,150.56,430.61,connected
39,9,lom6,145.49,430.62,connected
40,9,ɲiəm3,188.53,435.75,connected
40,9,ɲiəm3,196.26,435.76,connected
40,9,ɲiəm3,203.95,435.77,connected
40,9,ɲiəm3,208.97,435.78,connected
40,9,ɲiəm3,214.83,435.79,connected
40,9,ɲiəm3,220.24,435.8,connected
40,9,ɲiəm3,225.59,435.81,connected
40,9,ɲiəm3,229.6,435.82,connected
40,9,ɲiəm3,231.22,435.83,connected
40,9,ɲiəm3,232.58,435.84,connected
40,9,ɲiəm3,237.78,435.85,connected
40,9,ɲiəm3,238.46,435.86,connected
40,9,ɲiəm3,237.59,435.87,connected
40,9,ɲiəm3,235.08,435.88,connected
40,9,ɲiəm3,231.02,435.89,connected
40,9,ɲiəm3,222.78,435.9,connected
40,9,ɲiəm3,210.89,435.91,connected
40,9,ɲiəm3,197.61,435.92,connected
41,9,pɛŋ1,undefined,441.93,connected
41,9,pɛŋ1,177.78,441.94,connected
41,9,pɛŋ1,184.51,441.95,connected
41,9,pɛŋ1,186.14,441.96,connected
41,9,pɛŋ1,186.4,441.97,connected
41,9,pɛŋ1,186.81,441.98,connected
41,9,pɛŋ1,186.77,441.99,connected
41,9,pɛŋ1,187.14,442,connected
41,9,pɛŋ1,187.66,442.01,connected
41,9,pɛŋ1,188.63,442.02,connected
41,9,pɛŋ1,190.34,442.03,connected
41,9,pɛŋ1,191.46,442.04,connected
41,9,pɛŋ1,192.22,442.05,connected
41,9,pɛŋ1,192.96,442.06,connected
41,9,pɛŋ1,193.94,442.07,connected
41,9,pɛŋ1,194.61,442.08,connected
41,9,pɛŋ1,194.23,442.09,connected
41,9,pɛŋ1,193.6,442.1,connected
41,9,pɛŋ1,192.8,442.11,connected
41,9,pɛŋ1,192.31,442.12,connected
41,9,pɛŋ1,191.96,442.13,connected
41,9,pɛŋ1,192.22,442.14,connected
41,9,pɛŋ1,191.79,442.15,connected
41,9,pɛŋ1,191.77,442.16,connected
41,9,pɛŋ1,192.04,442.17,connected
41,9,pɛŋ1,192.02,442.18,connected
41,9,pɛŋ1,192.19,442.19,connected
41,9,pɛŋ1,192.48,442.2,connected
41,9,pɛŋ1,192.76,442.21,connected
41,9,pɛŋ1,193.55,442.22,connected
41,9,pɛŋ1,194.06,442.23,connected
41,9,pɛŋ1,194.36,442.24,connected
41,9,pɛŋ1,194.73,442.25,connected
41,9,pɛŋ1,194.42,442.26,connected
41,9,pɛŋ1,193.77,442.27,connected
41,9,pɛŋ1,193.36,442.28,connected
41,9,pɛŋ1,193.76,442.29,connected
41,9,pɛŋ1,194.45,442.3,connected
41,9,pɛŋ1,193.96,442.31,connected
41,9,pɛŋ1,192.67,442.32,connected
41,9,pɛŋ1,191.18,442.33,connected
41,9,pɛŋ1,190.91,442.34,connected
41,9,pɛŋ1,190.85,442.35,connected
41,9,pɛŋ1,191.13,442.36,connected
41,9,pɛŋ1,190.99,442.37,connected
41,9,pɛŋ1,191.11,442.38,connected
42,9,ɲaa2,162.97,455.58,connected
42,9,ɲaa2,163.29,455.59,connected
42,9,ɲaa2,164.55,455.6,connected
42,9,ɲaa2,165.44,455.61,connected
42,9,ɲaa2,165.45,455.62,connected
42,9,ɲaa2,165.16,455.63,connected
42,9,ɲaa2,163.85,455.64,connected
42,9,ɲaa2,161.76,455.65,connected
42,9,ɲaa2,160.23,455.66,connected
42,9,ɲaa2,159.25,455.67,connected
42,9,ɲaa2,157.86,455.68,connected
42,9,ɲaa2,156.52,455.69,connected
42,9,ɲaa2,154.72,455.7,connected
42,9,ɲaa2,153.05,455.71,connected
42,9,ɲaa2,150.4,455.72,connected
42,9,ɲaa2,149.34,455.73,connected
42,9,ɲaa2,150.95,455.74,connected
42,9,ɲaa2,undefined,455.75,connected
43,9,lai1,181.14,462.43,connected
43,9,lai1,183.11,462.44,connected
43,9,lai1,184.16,462.45,connected
43,9,lai1,185.71,462.46,connected
43,9,lai1,186.9,462.47,connected
43,9,lai1,187.23,462.48,connected
43,9,lai1,187.32,462.49,connected
43,9,lai1,187.3,462.5,connected
43,9,lai1,187.46,462.51,connected
43,9,lai1,188.25,462.52,connected
43,9,lai1,188.26,462.53,connected
43,9,lai1,187.24,462.54,connected
43,9,lai1,184.72,462.55,connected
43,9,lai1,180.51,462.56,connected
43,9,lai1,171.8,462.57,connected
43,9,lai1,164.48,462.58,connected
43,9,lai1,undefined,462.59,connected
44,9,ɲan6,144.03,467.2,connected
44,9,ɲan6,144.02,467.21,connected
44,9,ɲan6,145.74,467.22,connected
44,9,ɲan6,146.12,467.23,connected
44,9,ɲan6,145.55,467.24,connected
44,9,ɲan6,143.42,467.25,connected
44,9,ɲan6,142.12,467.26,connected
44,9,ɲan6,140.58,467.27,connected
44,9,ɲan6,138.83,467.28,connected
44,9,ɲan6,137.31,467.29,connected
44,9,ɲan6,135.93,467.3,connected
44,9,ɲan6,133.4,467.31,connected
44,9,ɲan6,129.96,467.32,connected
44,9,ɲan6,130.64,467.33,connected
44,9,ɲan6,132.22,467.34,connected
44,9,ɲan6,132.3,467.35,connected
44,9,ɲan6,132.55,467.36,connected
44,9,ɲan6,132.91,467.37,connected
44,9,ɲan6,133.27,467.38,connected
44,9,ɲan6,133.75,467.39,connected
44,9,ɲan6,137.5,467.4,connected
44,9,ɲan6,undefined,467.41,connected
44,9,ɲan6,undefined,467.42,connected
44,9,ɲan6,143.72,467.43,connected
44,9,ɲan6,undefined,467.44,connected
45,9,muə6,146.18,475.01,connected
45,9,muə6,148.87,475.02,connected
45,9,muə6,148.66,475.03,connected
45,9,muə6,148.95,475.04,connected
45,9,muə6,149.42,475.05,connected
45,9,muə6,149.47,475.06,connected
45,9,muə6,149.05,475.07,connected
45,9,muə6,148.43,475.08,connected
45,9,muə6,147.99,475.09,connected
45,9,muə6,147.47,475.1,connected
45,9,muə6,146.77,475.11,connected
45,9,muə6,145.05,475.12,connected
45,9,muə6,143.37,475.13,connected
45,9,muə6,142.12,475.14,connected
45,9,muə6,141.25,475.15,connected
45,9,muə6,140.78,475.16,connected
45,9,muə6,138.87,475.17,connected
45,9,muə6,135.97,475.18,connected
45,9,muə6,132.09,475.19,connected
46,9,miə3,232.74,483.58,connected
46,9,miə3,235.85,483.59,connected
46,9,miə3,238.12,483.6,connected
46,9,miə3,241.63,483.61,connected
46,9,miə3,244.99,483.62,connected
46,9,miə3,247.8,483.63,connected
46,9,miə3,250.88,483.64,connected
46,9,miə3,253.26,483.65,connected
46,9,miə3,255.9,483.66,connected
46,9,miə3,258.59,483.67,connected
46,9,miə3,260.93,483.68,connected
46,9,miə3,261.89,483.69,connected
46,9,miə3,261.6,483.7,connected
46,9,miə3,259.83,483.71,connected
46,9,miə3,257.01,483.72,connected
46,9,miə3,251.69,483.73,connected
46,9,miə3,242.89,483.74,connected
1,10,muəj4,161.83,17.3,connected
1,10,muəj4,157.84,17.31,connected
1,10,muəj4,156.75,17.32,connected
1,10,muəj4,156.53,17.33,connected
1,10,muəj4,157.13,17.34,connected
1,10,muəj4,157.61,17.35,connected
1,10,muəj4,157.29,17.36,connected
1,10,muəj4,155.83,17.37,connected
1,10,muəj4,153.9,17.38,connected
1,10,muəj4,152.76,17.39,connected
1,10,muəj4,152.13,17.4,connected
1,10,muəj4,151.95,17.41,connected
1,10,muəj4,152.29,17.42,connected
1,10,muəj4,153.63,17.43,connected
1,10,muəj4,154.75,17.44,connected
1,10,muəj4,155.49,17.45,connected
1,10,muəj4,156.52,17.46,connected
1,10,muəj4,158.5,17.47,connected
1,10,muəj4,160.4,17.48,connected
1,10,muəj4,161.72,17.49,connected
1,10,muəj4,162.91,17.5,connected
1,10,muəj4,164.04,17.51,connected
1,10,muəj4,165.56,17.52,connected
1,10,muəj4,166.75,17.53,connected
1,10,muəj4,167.01,17.54,connected
1,10,muəj4,167.15,17.55,connected
1,10,muəj4,166.99,17.56,connected
1,10,muəj4,165.92,17.57,connected
1,10,muəj4,160.93,17.58,connected
1,10,muəj4,153.47,17.59,connected
1,10,muəj4,151.03,17.6,connected
1,10,muəj4,154.4,17.61,connected
1,10,muəj4,249.97,17.62,connected
2,10,pow3,undefined,25.52,connected
2,10,pow3,167.7,25.53,connected
2,10,pow3,167.18,25.54,connected
2,10,pow3,167.47,25.55,connected
2,10,pow3,167.43,25.56,connected
2,10,pow3,169.06,25.57,connected
2,10,pow3,170.39,25.58,connected
2,10,pow3,171.98,25.59,connected
2,10,pow3,173.09,25.6,connected
2,10,pow3,173.97,25.61,connected
2,10,pow3,173.94,25.62,connected
2,10,pow3,173.86,25.63,connected
2,10,pow3,174.32,25.64,connected
2,10,pow3,174.99,25.65,connected
2,10,pow3,175.93,25.66,connected
2,10,pow3,177.57,25.67,connected
2,10,pow3,179.3,25.68,connected
2,10,pow3,181.18,25.69,connected
2,10,pow3,183.24,25.7,connected
2,10,pow3,185.6,25.71,connected
2,10,pow3,189.35,25.72,connected
2,10,pow3,192.41,25.73,connected
2,10,pow3,195.41,25.74,connected
2,10,pow3,197.62,25.75,connected
2,10,pow3,194.48,25.76,connected
2,10,pow3,undefined,25.77,connected
2,10,pow3,undefined,25.78,connected
2,10,pow3,undefined,25.79,connected
2,10,pow3,undefined,25.8,connected
2,10,pow3,undefined,25.81,connected
2,10,pow3,undefined,25.82,connected
3,10,buŋ3,157.32,33.12,connected
3,10,buŋ3,158.56,33.13,connected
3,10,buŋ3,162.7,33.14,connected
3,10,buŋ3,166.04,33.15,connected
3,10,buŋ3,168.44,33.16,connected
3,10,buŋ3,170.99,33.17,connected
3,10,buŋ3,174.99,33.18,connected
3,10,buŋ3,179.24,33.19,connected
3,10,buŋ3,183.26,33.2,connected
3,10,buŋ3,186.97,33.21,connected
3,10,buŋ3,190.52,33.22,connected
3,10,buŋ3,193.98,33.23,connected
3,10,buŋ3,197.16,33.24,connected
3,10,buŋ3,200.38,33.25,connected
3,10,buŋ3,202.6,33.26,connected
3,10,buŋ3,204.64,33.27,connected
3,10,buŋ3,207.15,33.28,connected
3,10,buŋ3,210,33.29,connected
3,10,buŋ3,212.26,33.3,connected
3,10,buŋ3,212.97,33.31,connected
3,10,buŋ3,211.57,33.32,connected
3,10,buŋ3,205.82,33.33,connected
3,10,buŋ3,205.64,33.34,connected
3,10,buŋ3,206.08,33.35,connected
3,10,buŋ3,203.3,33.36,connected
3,10,buŋ3,198.27,33.37,connected
3,10,buŋ3,193.12,33.38,connected
3,10,buŋ3,186.91,33.39,connected
3,10,buŋ3,181.58,33.4,connected
3,10,buŋ3,173.21,33.41,connected
3,10,buŋ3,166.88,33.42,connected
3,10,buŋ3,167.84,33.43,connected
3,10,buŋ3,175.37,33.44,connected
3,10,buŋ3,166.84,33.45,connected
4,10,puə4,undefined,42.84,connected
4,10,puə4,159.97,42.85,connected
4,10,puə4,158.62,42.86,connected
4,10,puə4,157.07,42.87,connected
4,10,puə4,155.27,42.88,connected
4,10,puə4,153.47,42.89,connected
4,10,puə4,152.01,42.9,connected
4,10,puə4,150.98,42.91,connected
4,10,puə4,150.01,42.92,connected
4,10,puə4,149.72,42.93,connected
4,10,puə4,149.31,42.94,connected
4,10,puə4,149.22,42.95,connected
4,10,puə4,149.48,42.96,connected
4,10,puə4,149.86,42.97,connected
4,10,puə4,149.9,42.98,connected
4,10,puə4,149.83,42.99,connected
4,10,puə4,148.57,43,connected
4,10,puə4,147.88,43.01,connected
4,10,puə4,147.87,43.02,connected
4,10,puə4,148.25,43.03,connected
4,10,puə4,148.75,43.04,connected
4,10,puə4,149.66,43.05,connected
4,10,puə4,150.68,43.06,connected
4,10,puə4,151.45,43.07,connected
4,10,puə4,151.48,43.08,connected
4,10,puə4,146.68,43.09,connected
4,10,puə4,137.38,43.1,connected
4,10,puə4,135.13,43.11,connected
4,10,puə4,153.92,43.12,connected
5,10,tow4,undefined,58.24,connected
5,10,tow4,197.79,58.25,connected
5,10,tow4,153.17,58.26,connected
5,10,tow4,150.24,58.27,connected
5,10,tow4,147.88,58.28,connected
5,10,tow4,145.93,58.29,connected
5,10,tow4,144.23,58.3,connected
5,10,tow4,142.02,58.31,connected
5,10,tow4,140.99,58.32,connected
5,10,tow4,141.15,58.33,connected
5,10,tow4,140.52,58.34,connected
5,10,tow4,140.3,58.35,connected
5,10,tow4,140.14,58.36,connected
5,10,tow4,140.25,58.37,connected
5,10,tow4,140.81,58.38,connected
5,10,tow4,141.63,58.39,connected
5,10,tow4,142.84,58.4,connected
5,10,tow4,144.68,58.41,connected
5,10,tow4,145.58,58.42,connected
5,10,tow4,146.1,58.43,connected
5,10,tow4,146.02,58.44,connected
5,10,tow4,146.65,58.45,connected
5,10,tow4,147.61,58.46,connected
5,10,tow4,148.63,58.47,connected
5,10,tow4,149.66,58.48,connected
5,10,tow4,151.13,58.49,connected
5,10,tow4,149.47,58.5,connected
5,10,tow4,146.17,58.51,connected
5,10,tow4,144.39,58.52,connected
5,10,tow4,143.6,58.53,connected
5,10,tow4,142.86,58.54,connected
5,10,tow4,139.39,58.55,connected
5,10,tow4,139.34,58.56,connected
5,10,tow4,133.39,58.57,connected
6,10,ko5,191.27,71.21,connected
6,10,ko5,145.35,71.22,connected
6,10,ko5,150.6,71.23,connected
6,10,ko5,148.57,71.24,connected
6,10,ko5,147.38,71.25,connected
6,10,ko5,146.35,71.26,connected
6,10,ko5,145.25,71.27,connected
6,10,ko5,144.19,71.28,connected
6,10,ko5,143.54,71.29,connected
6,10,ko5,142.68,71.3,connected
6,10,ko5,141.76,71.31,connected
6,10,ko5,141.06,71.32,connected
6,10,ko5,140.15,71.33,connected
6,10,ko5,138.69,71.34,connected
6,10,ko5,137.55,71.35,connected
6,10,ko5,137.22,71.36,connected
6,10,ko5,136.62,71.37,connected
6,10,ko5,136.21,71.38,connected
6,10,ko5,135.95,71.39,connected
6,10,ko5,136.16,71.4,connected
6,10,ko5,136.83,71.41,connected
6,10,ko5,138.07,71.42,connected
6,10,ko5,138.18,71.43,connected
6,10,ko5,139.03,71.44,connected
6,10,ko5,140.17,71.45,connected
6,10,ko5,140.62,71.46,connected
6,10,ko5,141.31,71.47,connected
6,10,ko5,142.57,71.48,connected
6,10,ko5,144.02,71.49,connected
6,10,ko5,144.76,71.5,connected
6,10,ko5,146.47,71.51,connected
6,10,ko5,148.98,71.52,connected
6,10,ko5,150.45,71.53,connected
7,10,diəŋ5,undefined,77.95,connected
7,10,diəŋ5,159.41,77.96,connected
7,10,diəŋ5,158.22,77.97,connected
7,10,diəŋ5,158.73,77.98,connected
7,10,diəŋ5,159.54,77.99,connected
7,10,diəŋ5,159.86,78,connected
7,10,diəŋ5,159.26,78.01,connected
7,10,diəŋ5,157.52,78.02,connected
7,10,diəŋ5,154.93,78.03,connected
7,10,diəŋ5,153.13,78.04,connected
7,10,diəŋ5,148.44,78.05,connected
7,10,diəŋ5,143.95,78.06,connected
7,10,diəŋ5,142.34,78.07,connected
7,10,diəŋ5,141.29,78.08,connected
7,10,diəŋ5,141.45,78.09,connected
7,10,diəŋ5,141.48,78.1,connected
7,10,diəŋ5,141.93,78.11,connected
7,10,diəŋ5,142.24,78.12,connected
7,10,diəŋ5,143.37,78.13,connected
7,10,diəŋ5,144.8,78.14,connected
7,10,diəŋ5,145.69,78.15,connected
7,10,diəŋ5,146,78.16,connected
7,10,diəŋ5,145.65,78.17,connected
7,10,diəŋ5,144.68,78.18,connected
7,10,diəŋ5,143.52,78.19,connected
7,10,diəŋ5,142.34,78.2,connected
7,10,diəŋ5,141.97,78.21,connected
7,10,diəŋ5,141.25,78.22,connected
7,10,diəŋ5,141.07,78.23,connected
7,10,diəŋ5,141.18,78.24,connected
7,10,diəŋ5,141.76,78.25,connected
7,10,diəŋ5,142.23,78.26,connected
7,10,diəŋ5,142.98,78.27,connected
7,10,diəŋ5,144.77,78.28,connected
7,10,diəŋ5,145.75,78.29,connected
7,10,diəŋ5,146.88,78.3,connected
7,10,diəŋ5,148.7,78.31,connected
7,10,diəŋ5,151.26,78.32,connected
7,10,diəŋ5,153.93,78.33,connected
7,10,diəŋ5,153.96,78.34,connected
7,10,diəŋ5,151.23,78.35,connected
7,10,diəŋ5,149.11,78.36,connected
7,10,diəŋ5,149.16,78.37,connected
7,10,diəŋ5,undefined,78.38,connected
7,10,diəŋ5,undefined,78.39,connected
8,10,tɕaj1,193.02,87.18,connected
8,10,tɕaj1,172.55,87.19,connected
8,10,tɕaj1,167.62,87.2,connected
8,10,tɕaj1,169.2,87.21,connected
8,10,tɕaj1,162.68,87.22,connected
8,10,tɕaj1,160.42,87.23,connected
8,10,tɕaj1,159.24,87.24,connected
8,10,tɕaj1,158.61,87.25,connected
8,10,tɕaj1,157.77,87.26,connected
8,10,tɕaj1,156.88,87.27,connected
8,10,tɕaj1,155.71,87.28,connected
8,10,tɕaj1,154.41,87.29,connected
8,10,tɕaj1,153.23,87.3,connected
8,10,tɕaj1,152.31,87.31,connected
8,10,tɕaj1,151.56,87.32,connected
8,10,tɕaj1,151.75,87.33,connected
8,10,tɕaj1,151.73,87.34,connected
8,10,tɕaj1,151.51,87.35,connected
8,10,tɕaj1,152.06,87.36,connected
8,10,tɕaj1,153.19,87.37,connected
8,10,tɕaj1,154.86,87.38,connected
8,10,tɕaj1,155.93,87.39,connected
8,10,tɕaj1,156.99,87.4,connected
8,10,tɕaj1,157.79,87.41,connected
8,10,tɕaj1,158.7,87.42,connected
8,10,tɕaj1,158.8,87.43,connected
8,10,tɕaj1,155.16,87.44,connected
8,10,tɕaj1,150.5,87.45,connected
8,10,tɕaj1,150.16,87.46,connected
8,10,tɕaj1,undefined,87.47,connected
9,10,tɕu3,undefined,105.83,connected
